header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
KINGS PARK WONINGTYPE F2 (Bouwnr. N.05.01),2721 CV Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-41929925-kings-park-woningtype-f2-bouwnr-n0501/?navigateSource=resultlist,20220129_094932,"€ 435,950 vrij op naam","€ 4,152    The asking price per m² (€ 435,950) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Penthouse,New property,After 2020,Living area105 m²,105 m²,315 m³,4 rooms,1 story,5th floor,A        What does this mean?,no
