header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Jozef Israëlsstraat 48,6521 MZ Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-42682551-jozef-israelsstraat-48/?navigateSource=resultlist,20220128_015225,"€ 750,000 kosten koper","€ 3,440    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (218 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1916,Flat roof covered with asphalt roofing,Living area218 m²Other space inside the building78 m²Exterior space attached to the building4 m²,218 m²,78 m²,4 m²,149 m²,"1,022 m³",8 rooms (7 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories and a basement,"Skylight, mechanical ventilation, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2011, in ownership)",149 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,24 m² (4 meter deep and 6 meter broad),Located at the west,Public parking,no
