header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sportlaan 932,2566 ND Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42682862-sportlaan-932/?navigateSource=resultlist,20220131_221121,"€ 350,000 kosten koper","€ 4,217    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 231.00 per month,Mezzanine (apartment),Resale property,1954,Flat roof,Living area83 m²Exterior space attached to the building3 m²External storage space5 m²,83 m²,3 m²,5 m²,216 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Elevator,C        What does this mean?,Double glazing,CH boiler,CH boiler,Vaillant (gas-fired from 2010),Long-term lease (end date of long-term lease:  31-12-2027),€ 100 per year,"Alongside park, sheltered location and unobstructed surrounding view",Balcony present,Built-in,Yes,Yes,Yes (€ 231.00 per month),Yes,Yes,Yes,no
