header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Gouwenstraat 48,6585 XD Mook        ,https://www.funda.nl/en/koop/mook/huis-42660874-gouwenstraat-48/?navigateSource=resultlist,20220128_053812,"€ 250,000 kosten koper","€ 3,425    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Living area73 m²Other space inside the building5 m²External storage space6 m²,73 m²,5 m²,6 m²,130 m²,284 m³,4 rooms (2 bedrooms),1 bathroom,Bath and shower,2 stories and a loft,TV via cable,B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler and partial floor heating,CH boiler,"Nefit Smartline HR (gas-fired combination boiler, in ownership)",130 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in center and in residential district",Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity,No cavity wall,Parking place,Public parking,no
