header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Heerenweg 326,6414 AV Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-88027293-heerenweg-326/?navigateSource=resultlist,20220129_195521,"€ 298,000 kosten koper","€ 1,637    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1937,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area182 m²Other space inside the building8 m²,182 m²,8 m²,410 m²,630 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,"Skylight, flue and TV via cable",G        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler and fireplace,CH boiler and electrical boiler,"Nefit Topline (gas-fired combination boiler from 2008, in ownership)",410 m²,Full ownership,In residential district,Back garden and front garden,180 m² (18 meter deep and 10 meter broad),Located at the east accessible via the rear,Public parking,no
