header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jaap Edendreef 98,3562 AW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42683834-jaap-edendreef-98/?navigateSource=resultlist,20220131_154720,"€ 235,000 kosten koper","€ 4,896    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 89 per month,"January 26, 2022",Available,Available in consultation,€ 89.02 per month,Apartment with shared street entrance,Resale property,1966,Living area48 m²Other space inside the building5 m²Exterior space attached to the building4 m²External storage space5 m²,48 m²,5 m²,4 m²,5 m²,186 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,Elevator,B        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 89.02 per month),Yes,Yes,Yes,no
