header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,error
De Gouden Ploeg 89,3824 DT Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-88816730-de-gouden-ploeg-89/?navigateSource=resultlist,20220127_222927,"€ 375,000 kosten koper","€ 3,606    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1996,Pyramid hip roof,Living area104 m²External storage space8 m²,104 m²,8 m²,173 m²,360 m³,5 rooms (3 bedrooms),3 stories,B        What does this mean?,Completely insulated,CH boiler,Electrical boiler,2010,173 m²,Full ownership,In residential district,Back garden,72 m² (12 meter deep and 6 meter broad),Located at the south accessible via the rear,no
