header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Koaikamp 56,9254 EM Hurdegaryp        ,https://www.funda.nl/en/koop/hurdegaryp/huis-42659318-koaikamp-56/?navigateSource=resultlist,20220130_114847,"€ 275,000 kosten koper","€ 1,950    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1975,Gable roof covered with roof tiles,Living area141 m²External storage space28 m²,141 m²,28 m²,384 m²,509 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2016, in ownership",384 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,91 m² (13 meter deep and 7 meter broad),Located at the north accessible via the rear,Detached brick garage,1 car,Electrical door and electricity,Parking on private property,no
