header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waalstraat 123 III,1079 DV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670488-waalstraat-123-iii/?navigateSource=resultlist,20220130_203923,"€ 750,000 kosten koper","€ 6,944    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 113.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1937,Protected townscape or village view (permit needed for alterations),Flat roof,Living area108 m²Exterior space attached to the building28 m²,108 m²,28 m²,324 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,4th floor,Mechanical ventilation,F        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-05-2062),€ 2.349 per year with option to purchase,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 113.00 per month),Yes,Yes,Yes,no
