header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Oosterparkstraat 180 C,1091 HK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42682137-eerste-oosterparkstraat-180-c/?navigateSource=resultlist,20220131_001208,"€ 500,000 kosten koper","€ 6,494    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 121.00 per month,Upstairs apartment (apartment),Resale property,1988,Living area77 m²Exterior space attached to the building5 m²External storage space4 m²,77 m²,5 m²,4 m²,233 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Municipal long-term lease,Paid until 01-04-2039,In residential district,Balcony present,Built-in,Yes,Yes,Yes (€ 121.00 per month),Yes,Yes,Yes,no
