header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoofdweg 99 B,1058 BA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684041-hoofdweg-99-b/?navigateSource=resultlist,20220130_194606,"€ 475,000 kosten koper","€ 7,090    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 148 per month,"January 28, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1922,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building2 m²,67 m²,2 m²,210 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,3 stories,1st floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler and electrical boiler,"Nefit (2015, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2045),Paid until 31-12-2045,In residential district,Balcony present,Resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
