header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Prinsengracht 18 II,1018 XJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88972159-nieuwe-prinsengracht-18-ii/?navigateSource=resultlist,20220129_074158,"€ 750,000 kosten koper","€ 9,036    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 157 per month,2 months,Sold under reservation,Available in consultation,€ 157.00 per month,Mezzanine (apartment),Resale property,1903,Listed building (national monument),Living area83 m²Exterior space attached to the building10 m²,83 m²,10 m²,290 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,2 showers,1 story,3rd floor,Not required,CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler from 2019, in ownership",Municipal long-term lease,"€ 179,09 per year",In center and in residential district,Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 157.00 per month),Yes,Yes,Yes,no
