header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Grassavanne 30,5658 EV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42656227-grassavanne-30/?navigateSource=resultlist,20220201_011821,"€ 500,000 kosten koper","€ 3,268    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2002,Flat roof covered with asphalt roofing,Living area153 m²Exterior space attached to the building26 m²External storage space10 m²,153 m²,26 m²,10 m²,180 m²,553 m³,8 rooms (4 bedrooms),1 bathroom,Shower and toilet,2 stories and a attic,"Air conditioning, optical fibre, mechanical ventilation, rolldown shutters, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,180 m²,Full ownership,Back garden and front garden,126 m² (18 meter deep and 7 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
