header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Marijkestraat 57,6191 AP Beek (LI)        ,https://www.funda.nl/en/koop/beek-li/huis-88040943-marijkestraat-57/?navigateSource=resultlist,20220128_032151,"€ 375,000 kosten koper","€ 2,885    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1958,Gable roof covered with roof tiles,Living area130 m²Other space inside the building34 m²Exterior space attached to the building32 m²External storage space25 m²,130 m²,34 m²,32 m²,25 m²,351 m²,430 m³,8 rooms (4 bedrooms),3 stories and a basement,"Air conditioning, mechanical ventilation, TV via cable and solar panels",F        What does this mean?,"Roof insulation, energy efficient window and insulated walls",CH boiler,CH boiler and electrical boiler,"HR (gas-fired combination boiler from 2018, in ownership)",351 m²,Full ownership,In residential district,Back garden and front garden,2 m² (2 meter deep and 1 meter broad),Attached brick storage,Attached brick garage,1 car,Electricity and running water,Roof insulation,Parking on private property and public parking,no
