header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eper Veste 60,8161 AD Epe        ,https://www.funda.nl/en/koop/epe/appartement-42670345-eper-veste-60/?navigateSource=resultlist,20220127_231922,"€ 219,000 kosten koper","€ 3,129    The asking price per m² (€ 219,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Galleried apartment (apartment),Resale property,1960-1970,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building6 m²External storage space4 m²,70 m²,6 m²,4 m²,219 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,7 stories,1st floor,Outdoor awning and passive ventilation system,E        What does this mean?,Double glazing,Communal central heating,Electrical boiler,"On the edge of a forest, alongside park, alongside a quiet road and In wooded surroundings",Balcony present,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
