header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leyweg 420,2545 EG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42529911-leyweg-420/?navigateSource=resultlist,20220131_230503,"€ 225,000 kosten koper","€ 3,358    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 116.90 per month,Residential property with shared street entrance (apartment),Resale property,1950,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building6 m²External storage space23 m²,67 m²,6 m²,23 m²,210 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2005, in ownership)",Full ownership,In residential district,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 116.90 per month),Yes,Yes,Yes,no
