header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maastrichtseweg 38,5215 AC Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42534904-maastrichtseweg-38/?navigateSource=resultlist,20220201_112447,"€ 379,000 kosten koper","€ 3,680    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 20.00 per month,Ground-floor apartment (apartment),Resale property,1924,Flat roof,Living area103 m²External storage space10 m²,103 m²,10 m²,377 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,G        What does this mean?,Mostly double glazed,CH boiler and partial floor heating,CH boiler,"Daalderop (gas-fired combination boiler from 2008, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Back garden,52 m² (12 meter deep and 7 meter broad),Located at the north accessible via the rear,Detached wooden storage,Yes,No,Yes (€ 20.00 per month),Yes,No,Yes,no
