header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Hootsenstraat 15,6744 AG Ederveen        ,https://www.funda.nl/en/koop/ederveen/huis-42687251-hootsenstraat-15/?navigateSource=resultlist,20220129_004309,"€ 369,000 kosten koper","€ 4,193    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1950,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area88 m²Other space inside the building8 m²External storage space9 m²,88 m²,8 m²,9 m²,260 m²,362 m³,5 rooms (4 bedrooms),1 bathroom,Shower,3 stories,"Outdoor awning, skylight and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Benraad (gas-fired combination boiler from 1997, in ownership)",260 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Attached brick storage,Public parking,no
