header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Gustave Flaubertlaan 4,5629 PC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88032959-gustave-flaubertlaan-4/?navigateSource=resultlist,20220201_001653,"€ 475,000 kosten koper","€ 3,393    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,1999,Energie Prestatie Advies,Living area140 m²Other space inside the building20 m²,140 m²,20 m²,260 m²,566 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,"Air conditioning, skylight, optical fibre, rolldown shutters, sliding door, TV via cable and solar panels",B        What does this mean?,Roof insulation and double glazing,Complete floor heating,CH boiler,260 m²,Full ownership,Alongside a quiet road,Back garden and front garden,126 m² (14 meter deep and 9 meter broad),Located at the north,Balcony present,Built-in,1 car,Heating and running water,Roof insulation and insulated walls,Parking on private property and public parking,no
