header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Salawatihof 25 +P,3531 WT Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88903877-salawatihof-25-p/?navigateSource=resultlist,20220131_163050,"€ 575,000 kosten koper","€ 5,693    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,Galleried apartment (apartment),Resale property,2006,Accessible for seniors,Flat roof,Living area101 m²Exterior space attached to the building6 m²External storage space11 m²,101 m²,6 m²,11 m²,314 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"HR-107 ketel ( combination boiler, in ownership)",Full ownership,Full ownership,On navigable waterway and alongside water,Balcony present,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
