header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Sprengenweg 138,7314 PL Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42684677-sprengenweg-138/?navigateSource=resultlist,20220127_230726,"€ 550,000 kosten koper","€ 4,472    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1961,Gable roof covered with roof tiles,Living area123 m²Other space inside the building8 m²Exterior space attached to the building2 m²,123 m²,8 m²,2 m²,621 m²,468 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an loft and a basement","Outdoor awning, flue and TV via cable",E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzerra M 39c CW5 ( combination boiler from 2014, to rent)",621 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in center and in residential district","Back garden, front garden, side garden and sun terrace",450 m² (30 meter deep and 15 meter broad),Located at the northeast,Balcony present,Public parking and resident's parking permits,no
