header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Adriaan van Bergenstraat 324,4811 SX Breda        ,https://www.funda.nl/en/koop/breda/appartement-42526799-adriaan-van-bergenstraat-324/?navigateSource=resultlist,20220129_100441,"€ 395,000 kosten koper","€ 3,950    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 282.00 per month,Galleried apartment (apartment),Resale property,1980,Flat roof,Living area100 m²Exterior space attached to the building21 m²External storage space7 m²,100 m²,21 m²,7 m²,305 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,"Elevator, sliding door and TV via cable",E        What does this mean?,Double glazing,Communal central heating and district heating,Central facility,Full ownership,Full ownership,In center,Sun terrace,"21 m² (9,72 meter deep and 2,17 meter broad)",Located at the southeast,Roof terrace present,Storage box,Not yet present but possible,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 282.00 per month),Yes,Yes,Yes,no
