header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boeninlaan 263,1102 TK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42659582-boeninlaan-263/?navigateSource=resultlist,20220130_184318,"€ 215,000 kosten koper","€ 4,886    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (44 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 50.26 per month,Upstairs apartment (apartment),Resale property,1985,Flat roof,Living area44 m²Other space inside the building1 m²External storage space3 m²,44 m²,1 m²,3 m²,137 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (2020, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.26 per month),Yes,Yes,Yes,no
