header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Spurkstraat 6,5275 JC Den Dungen        ,https://www.funda.nl/en/koop/den-dungen/huis-88036844-spurkstraat-6/?navigateSource=resultlist,20220129_195137,"€ 435,000 kosten koper","€ 3,686    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1961,Combination roof covered with asphalt roofing and roof tiles,Living area118 m²Other space inside the building42 m²Exterior space attached to the building6 m²External storage space14 m²,118 m²,42 m²,6 m²,14 m²,524 m²,599 m³,9 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Passive ventilation system,G        What does this mean?,Partly double glazed,Gas heater,524 m²,Full ownership,Alongside a quiet road and sheltered location,"Back garden, surrounded by garden, front garden and side garden","125 m² (16,5 meter deep and 7,5 meter broad)",Located at the south accessible via the rear,Attached brick storage,Electricity,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
