header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Albertine Agnesstraat 13,8606 CA Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42532741-albertine-agnesstraat-13/?navigateSource=resultlist,20220129_194409,"€ 169,500 kosten koper","€ 2,119    The asking price per m² (€ 169,500) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1923,Gable roof covered with roof tiles,Living area80 m²Other space inside the building7 m²External storage space3 m²,80 m²,7 m²,3 m²,95 m²,328 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a loft,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2019, to rent)",95 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,48 m² (8 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Attached brick storage,Public parking and resident's parking permits,no
