header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zandaak 44,1991 NV Velserbroek        ,https://www.funda.nl/en/koop/velserbroek/huis-42539815-zandaak-44/?navigateSource=resultlist,20220127_221745,"€ 450,000 kosten koper","€ 4,286    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1995,Partly furnished with carpets and curtains,Shed roof covered with roof tiles,Living area105 m²External storage space6 m²,105 m²,6 m²,107 m²,347 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Topline 2007 (gas-fired combination boiler from 2007, in ownership)",107 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"33 m² (6,6 meter deep and 5 meter broad)",Located at the northwest,Detached wooden storage,Electricity,Public parking,no
