header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Slenk 63,8604 ZB Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42590430-slenk-63/?navigateSource=resultlist,20220129_084836,"€ 275,000 kosten koper","€ 2,895    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1970,Renovation project,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building7 m²,95 m²,7 m²,339 m²,355 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,"Outdoor awning, flue and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit Ecomline (gas-fired combination boiler, in ownership)",339 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,165 m² (15 meter deep and 11 meter broad),Located at the southeast,Built-in,Electricity,Public parking,no
