header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Kerkstraat 63,5331 CB Kerkdriel        ,https://www.funda.nl/en/koop/kerkdriel/huis-42659663-kerkstraat-63/?navigateSource=resultlist,20220127_225536,"€ 375,000 kosten koper","€ 3,989    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1970,Gable roof covered with roof tiles,Living area94 m²Other space inside the building2 m²External storage space22 m²,94 m²,2 m²,22 m²,350 m²,371 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Outdoor awning,D        What does this mean?,CH boiler and fireplace,CH boiler,Gas-fired combination boiler,350 m²,Full ownership,"Back garden, front garden and side garden","166 m² (17,5 meter deep and 9,5 meter broad)",Located at the south accessible via the rear,Detached brick garage,1 car,Parking on private property,no
