header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Scheldedal 104,2904 HG Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/appartement-88035844-scheldedal-104/?navigateSource=resultlist,20220128_153106,"€ 329,500 kosten koper","€ 3,079    The asking price per m² (€ 329,500) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 235.33 per month,Maisonnette (apartment),Resale property,1980,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area107 m²Other space inside the building35 m²Exterior space attached to the building3 m²External storage space3 m²,107 m²,35 m²,3 m²,3 m²,472 m³,4 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",5 stories,1st floor,Mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and fireplace,CH boiler,"Vaillant (gas-fired combination boiler from 2008, in ownership)",Full ownership,In residential district and freestanding location,Back garden,35 m² (7 meter deep and 5 meter broad),Located at the northwest accessible via the rear,Balcony present and french balcony present,Parking on private property and public parking,Yes,Yes,No,Yes,Yes,Yes,no
