header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Pesetalaan 61,1060 SC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42541766-pesetalaan-61/?navigateSource=resultlist,20220130_180707,"€ 550,000 kosten koper","€ 4,825    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1998,Shed roof covered with roof tiles,Living area114 m²External storage space5 m²,114 m²,5 m²,95 m²,403 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",95 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2046),Paid until 31-12-2046,In residential district and unobstructed surrounding view,Back garden,"36 m² (7,91 meter deep and 4,5 meter broad)",Detached wooden storage,Electricity,Roof insulation and insulated walls,Public parking,no
