header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Ownership situation,Location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Seghersstraat 1,2525 BL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88059843-seghersstraat-1/?navigateSource=resultlist,20220131_194208,"€ 399,500 kosten koper","€ 3,917    The asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 60 per month,"January 28, 2022",Available,Available immediately,Maisonnette,Resale property,2002,Living area102 m²,102 m²,275 m³,4 rooms (3 bedrooms),1 story,1st floor,B        What does this mean?,Long-term lease,In residential district,No,No,No,No,No,No,no
