header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hardenbroek 103,3452 NH Vleuten        ,https://www.funda.nl/en/koop/vleuten/appartement-42681887-hardenbroek-103/?navigateSource=resultlist,20220129_093628,"€ 295,000 kosten koper","€ 4,403    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 101 per month,"January 25, 2022",Available,Available in consultation,€ 101.06 per month,Galleried apartment (apartment),Resale property,2010,Combination roof,Living area67 m²External storage space5 m²,67 m²,5 m²,220 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,5 stories,3rd floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district,Built-in,Public parking,Yes,Yes,Yes (€ 101.06 per month),Yes,Yes,Yes,no
