header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Side garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Lalleweer 8,9949 TA Borgsweer        ,https://www.funda.nl/en/koop/borgsweer/huis-42688495-lalleweer-8/?navigateSource=resultlist,20220127_224021,"€ 399,500 kosten koper","€ 2,350    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1884,Living area170 m²Other space inside the building950 m²External storage space47 m²,170 m²,950 m²,47 m²,"5,815 m²","9,999 m³",4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story and a basement,Solar panels,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, lease",5.815 m²,Full ownership,"Back garden, surrounded by garden, front garden and side garden",400 m² (20 meter deep and 20 meter broad),Located at the south,Detached brick storage,Built-in and detached brick garage,20 cars,Parking on private property,no
