header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Fees,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Papaverweg 73,1032 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677946-papaverweg-73/?navigateSource=resultlist,20220130_202535,"€ 450,000 kosten koper","€ 6,716    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 142.66 per month,Galleried apartment (apartment),Resale property,2017,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building21 m²External storage space5 m²,67 m²,21 m²,5 m²,223 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,4th floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Central facility,Municipal long-term lease (end date of long-term lease:  15-06-2065),Municipal long-term lease (end date of long-term lease:  16-06-2065),Paid until 16-06-2065,Built-in,Electricity,Paid parking,Yes,Yes,Yes (€ 142.66 per month),Yes,Yes,Yes,no
