header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Drakenstein 58,1121 HD Landsmeer        ,https://www.funda.nl/en/koop/landsmeer/huis-42676631-drakenstein-58/?navigateSource=resultlist,20220130_121427,"€ 498,011 kosten koper","€ 3,831    The asking price per m² (€ 498,011) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1970,Combination roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area130 m²External storage space19 m²,130 m²,19 m²,148 m²,427 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2008, in ownership)",148 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"60 m² (12,12 meter deep and 4,98 meter broad)",Detached brick garage,1 car,Electricity,Public parking,no
