header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Kuyperstraat 22,8072 BJ Nunspeet        ,https://www.funda.nl/en/koop/nunspeet/huis-88046886-kuyperstraat-22/?navigateSource=resultlist,20220129_032721,"€ 400,000 kosten koper","€ 3,150    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1971,Gable roof covered with roof tiles,Living area127 m²External storage space28 m²,127 m²,28 m²,233 m²,425 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, flue, TV via cable and solar panels",C        What does this mean?,Double glazing,CH boiler and wood heater,CH boiler,Nefit ecoline (gas-fired combination boiler from 2002),233 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","60 m² (9 meter deep and 6,65 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,No insulation,Detached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
