header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Consulting rooms,error
Kloosterstraat 20 A,6374 ER Landgraaf        ,https://www.funda.nl/en/koop/landgraaf/huis-42697675-kloosterstraat-20-a/?navigateSource=resultlist,20220130_141943,"€ 375,000 kosten koper","€ 2,329    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1972,Gable roof covered with roof tiles,Living area161 m²Other space inside the building31 m²Exterior space attached to the building14 m²,161 m²,31 m²,14 m²,393 m²,680 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,2 stories and a basement,Outdoor awning and flue,B        What does this mean?,"Roof insulation, energy efficient window and insulated walls",CH boiler,CH boiler,"Nefit Ecomline HRC (gas-fired combination boiler from 2005, in ownership)",393 m²,Full ownership,Alongside a quiet road,"Back garden, front garden and side garden","86 m² (6,65 meter deep and 13 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,Attached brick garage,2 cars,Electricity and running water,Public parking,"        25 m², built-in    ",no
