header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Van Miereveltstraat 37,7312 RX Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42671564-van-miereveltstraat-37/?navigateSource=resultlist,20220128_041753,"€ 300,000 kosten koper","€ 2,308    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1969,Gable roof covered with roof tiles,Living area130 m²Exterior space attached to the building3 m²External storage space19 m²,130 m²,3 m²,19 m²,183 m²,445 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2007, in ownership)",183 m²,Full ownership,In residential district,Back garden and front garden,"81 m² (12,5 meter deep and 6,5 meter broad)",Located at the southwest,Balcony present,Carport and detached brick garage,1 car,Parking on private property,no
