header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Esdoornlaan 5,6042 GW Roermond        ,https://www.funda.nl/en/koop/roermond/huis-42532652-esdoornlaan-5/?navigateSource=resultlist,20220129_194500,"€ 249,000 kosten koper","€ 2,929    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1920,Mansard roof covered with roof tiles,Living area85 m²Other space inside the building9 m²Exterior space attached to the building11 m²External storage space25 m²,85 m²,9 m²,11 m²,25 m²,205 m²,355 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,"2 stories, a/an attic and a basement","Skylight, mechanical ventilation, rolldown shutters, flue and TV via cable",E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",205 m²,Full ownership,In residential district,Back garden,120 m² (15 meter deep and 8 meter broad),Located at the south accessible via the rear,Detached brick garage,1 car,Electricity,Public parking,no
