header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Prinsenlaan 621 B,3067 TZ Rotterdam        Het Lage Land,https://www.funda.nl/en/koop/rotterdam/appartement-42537653-prinsenlaan-621-b/?navigateSource=resultlist,20220126_003108,24 november 2021,8 december 2021,14 dagen,no
