header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Area.1,Ownership situation.1,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Van den Broek-erf 295,3315 SN Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42674260-van-den-broek-erf-295/?navigateSource=resultlist,20220127_224454,"€ 289,500 kosten koper","€ 3,147    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 289,500) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Living area92 m²Other space inside the building4 m²External storage space5 m²,92 m²,4 m²,5 m²,250 m²,340 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",125 m²,Full ownership,125 m²,Full ownership,Alongside busy road and in residential district,Back garden and front garden,"47 m² (8,81 meter deep and 5,37 meter broad)",Located at the southwest accessible via the rear,Attached wooden storage,Electricity,Public parking,no
