header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Flexibel wonen - Type D (Bouwnr. 91),2809 RR Gouda        ,https://www.funda.nl/en/koop/gouda/huis-42468463-flexibel-wonen-type-d-bouwnr-91/?navigateSource=resultlist,20220129_090814,"€ 445,205 vrij op naam","€ 3,905    The asking price per m² (€ 445,205) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Single-family home, corner house",New property,2022,Combination roof covered with asphalt roofing and roof tiles,Woningborg garantiecertificaat,Living area114 m²External storage space6 m²,114 m²,6 m²,443 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,A        What does this mean?,"Double glazing, energy efficient window and completely insulated","Complete floor heating, heat recovery unit and heat pump",Electrical boiler,"Alongside park, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"56 m² (8,5 meter deep and 6,6 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Parking place,Public parking,no
