header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wederikweg 44,9753 AC Haren (GR)        ,https://www.funda.nl/en/koop/haren-gr/appartement-88048691-wederikweg-44/?navigateSource=resultlist,20220128_063416,"€ 159,000 kosten koper","€ 3,118    The asking price per m² (€ 159,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 90 per month,Today,Available,Available in consultation,€ 90.00 per month,Galleried apartment (apartment),Resale property,1974,Flat roof covered with asphalt roofing,Living area51 m²Exterior space attached to the building6 m²External storage space4 m²,51 m²,6 m²,4 m²,166 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,C        What does this mean?,CH boiler,CH boiler,"Nefit Proline HRC24 CW3  (gas-fired from 2009, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
