header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Marie van Zeggelenstraat 10,3207 HR Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-88047701-marie-van-zeggelenstraat-10/?navigateSource=resultlist,20220128_020618,"€ 400,000 kosten koper","€ 3,846    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1998,Accessible for seniors,Flat roof covered with asphalt roofing,Living area104 m²Exterior space attached to the building2 m²External storage space8 m²,104 m²,2 m²,8 m²,124 m²,360 m³,4 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",124 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"52 m² (9,5 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
