header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Osdorpplein 222,1068 ER Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675687-osdorpplein-222/?navigateSource=resultlist,20220130_202946,"€ 495,000 kosten koper","€ 4,950    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 185 per month,3 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1998,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building10 m²External storage space9 m²,100 m²,10 m²,9 m²,302 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,18th floor,Optical fibre and mechanical ventilation,C        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease,Paid until 16-06-2046,"In center, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,"Paid parking, public parking and parking garage",Yes,Yes,Yes,Yes,Yes,Yes,no
