header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of garage,Type of parking facilities,error
Bouwnummer 14 (Bouwnr. 014),5658 Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42426490-bouwnummer-14-bouwnr-014/?navigateSource=resultlist,20220128_092751,"€ 675,000 vrij op naam","€ 3,245    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (208 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under option,Available in consultation,Upstairs apartment (apartment),New property,2021,Woningborg garantiecertificaat,Living area208 m²,208 m²,798 m³,6 rooms (5 bedrooms),4 stories,1st floor,"Outdoor awning, mechanical ventilation and solar panels",A        What does this mean?,Double glazing and completely insulated,District heating,Full ownership,On the edge of a forest,Sun terrace,"25 m² (4 meter deep and 6,4 meter broad)",Located at the west,Underground parking,Parking on private property,no
