header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Zuidpolderstraat 188,2032 PG Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42674232-zuidpolderstraat-188/?navigateSource=resultlist,20220128_060800,"€ 450,000 kosten koper","€ 5,696    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,"Available in consultation, No-risk clause possible","Single-family home, row house",Resale property,1899,Gable roof covered with roof tiles,Living area79 m²Other space inside the building14 m²,79 m²,14 m²,97 m²,348 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",97 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"54 m² (11,93 meter deep and 4,49 meter broad)",Located at the north,Attached brick storage,Electricity,Double glazing,Public parking,no
