header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Shed / storage,Type of parking facilities,Consulting rooms,error
Groeneweg 56 56Bis,3531 VG Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-41150711-groeneweg-56-56bis/?navigateSource=resultlist,20220129_065706,Sale by tender,6+ months,Under offer,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1906-1930,Partly rented,Flat roof,Living area142 m²Other space inside the building143 m²,142 m²,143 m²,425 m²,800 m³,12 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Shower,3 stories,Not available,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",425 m²,Ownership encumbered with long-term leaset,Bought off for eternity,In residential district and freestanding location,Back garden and sun terrace,Attached brick storage,Parking on private property,"        143 m², built-in                ; view on funda in business",no
