header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Goeverneurkade 21,2274 KJ Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42681687-goeverneurkade-21/?navigateSource=resultlist,20220130_131425,"€ 299,000 kosten koper","€ 3,833    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available immediately,€ 286.72 per month,Apartment with shared street entrance (apartment),Resale property,1964,Gable roof,Energie Prestatie Advies,Living area78 m²Other space inside the building1 m²Exterior space attached to the building9 m²External storage space16 m²,78 m²,1 m²,9 m²,16 m²,252 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Elevator, passive ventilation system and TV via cable",G        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 286.72 per month),Yes,Yes,Yes,no
