header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Kanonnierstraat 6,4901 EB Oosterhout (NB)        ,https://www.funda.nl/en/koop/oosterhout-nb/huis-42680145-kanonnierstraat-6/?navigateSource=resultlist,20220129_092831,"€ 350,000 kosten koper","€ 4,023    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1906-1930,Living area87 m²External storage space10 m²,87 m²,10 m²,133 m²,338 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Steam cabin and shower,2 stories and a attic,"Air conditioning, rolldown shutters, flue, sliding door, TV via cable and solar panels",G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"HR  Atag (gas-fired combination boiler from 2021, to rent)",133 m²,Full ownership,Alongside a quiet road and in center,Back garden and side garden,65 m² (7 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Electricity,Not yet present but possible,Parking on private property and resident's parking permits,no
