header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Roelofsstraat 10,2421 GC Nieuwkoop        ,https://www.funda.nl/en/koop/nieuwkoop/huis-42679441-roelofsstraat-10/?navigateSource=resultlist,20220130_151322,"€ 300,000 kosten koper","€ 2,400    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1969,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area125 m²Other space inside the building16 m²Exterior space attached to the building6 m²,125 m²,16 m²,6 m²,127 m²,385 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Itho HR Aquamax (gas-fired combination boiler from 2011, in ownership)",127 m²,Full ownership,In residential district,Back garden and front garden,65 m² (13 meter deep and 5 meter broad),Located at the east,Balcony present,Built-in,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
