header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Steentijdsingel 101,2496 SH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42534045-steentijdsingel-101/?navigateSource=resultlist,20220131_223649,"€ 339,000 kosten koper","€ 3,495    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available immediately,€ 312.87 per month,Apartment with shared street entrance (apartment),Resale property,2005,Flat roof,Living area97 m²Exterior space attached to the building8 m²External storage space9 m²,97 m²,8 m²,9 m²,336 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,5th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and insulated walls,District heating,District heating,Full ownership,"Alongside a quiet road, alongside water, in center, in residential district and unobstructed surrounding view",French balcony present,Storage box,Electricity,Parking place,Public parking,Yes,Yes,Yes (€ 312.87 per month),Yes,Yes,Yes,no
