header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Diekirchlaan 167,5625 AH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-88908476-diekirchlaan-167/?navigateSource=resultlist,20220201_010622,"€ 395,000 kosten koper","€ 3,990    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 182.00 per month,Penthouse (apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building6 m²External storage space7 m²,99 m²,6 m²,7 m²,304 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,10 stories,10th floor,"Balanced ventilation system, outdoor awning, elevator, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"ATAG HR (gas-fired combination boiler from 2021, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, In wooded surroundings and in center",Balcony present,Built-in,Electricity,"Roof insulation, insulated walls and floor insulation",Parking on gated property and parking on private property,Yes,Yes,Yes (€ 182.00 per month),Yes,Yes,Yes,no
