header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jasper Leijnsenstraat 2 -II,1056 XX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685009-jasper-leijnsenstraat-2-ii/?navigateSource=resultlist,20220128_052834,"€ 345,000 kosten koper","€ 7,667    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment),Resale property,1931-1944,Living area45 m²Exterior space attached to the building2 m²,45 m²,2 m²,155 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Municipal long-term lease (end date of long-term lease:  01-04-2058),€ 318 per year,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Public parking and resident's parking permits,Yes,No,Yes (€ 50.00 per month),Yes,No,Yes,no
