header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lanseloetstraat 3 2,1055 BA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42448371-lanseloetstraat-3-2/?navigateSource=resultlist,20220130_223000,"€ 450,000 kosten koper","€ 7,895    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Mezzanine (apartment),Resale property,1931-1944,Flat roof covered with asphalt roofing,Living area57 m²Other space inside the building1 m²Exterior space attached to the building4 m²External storage space11 m²,57 m²,1 m²,4 m²,11 m²,184 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,4th floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-07-2064),"€ 679,98 per year",Sheltered location and in residential district,Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
