header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Archimedesweg 87 bov,1098 JN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683998-archimedesweg-87-bov/?navigateSource=resultlist,20220130_233228,"€ 825,000 kosten koper","€ 7,639    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1906-1930,Combination roof covered with asphalt roofing and roof tiles,Living area108 m²Exterior space attached to the building27 m²,108 m²,27 m²,272 m³,6 rooms (3 bedrooms),2 separate toilets,3 stories,2nd floor,Mechanical ventilation and TV via cable,F        What does this mean?,Partly double glazed and floor insulation,CH boiler,CH boiler,"Hr (gas-fired combination boiler from 2016, in ownership)",Municipal long-term lease (end date of long-term lease:  15-06-2054),Paid until 15-06-2054,In residential district,Roof terrace present and balcony present,Built-in,Electricity,Paid parking,Yes,Yes,No,Yes,Yes,Yes,no
