header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Loosduinse Hoofdstraat 101,2552 AA Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42652621-loosduinse-hoofdstraat-101/?navigateSource=resultlist,20220131_215350,"€ 1,300,000 kosten koper","€ 3,430    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,300,000) is calculated by dividing the asking price of the home by the living area (379 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Available,Available in consultation,"Villa, detached residential property",Resale property,1898,Listed building (national monument),Combination roof,Living area379 m²Other space inside the building12 m²Exterior space attached to the building11 m²External storage space18 m²,379 m²,12 m²,11 m²,18 m²,970 m²,"1,612 m³",7 rooms (4 bedrooms),2 bathrooms,Bath and shower,3 stories and a basement,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",970 m²,Municipal long-term lease,Bought off for eternity,"Alongside busy road, in center, in residential district and unobstructed surrounding view",Surrounded by garden,"Carport, parking place and detached brick garage",1 car,Electricity,Parking on private property,no
