header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Buitenrustlaan 20,2012 BM Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42679423-buitenrustlaan-20/?navigateSource=resultlist,20220128_010912,"€ 869,000 kosten koper","€ 5,431    The asking price per m² (€ 869,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1927,Gable roof covered with roof tiles,Living area160 m²Other space inside the building25 m²Exterior space attached to the building52 m²,160 m²,25 m²,52 m²,265 m²,617 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,G        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",265 m²,Full ownership,In residential district,"Back garden, front garden and side garden","35 m² (9,16 meter deep and 3,86 meter broad)",Located at the southwest accessible via the rear,Roof terrace present and balcony present,Attached brick garage,1 car,"Electrical door, electricity and running water",Resident's parking permits,no
