header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Kempenaar 10 26,8231 VH Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-42517949-kempenaar-10-26/?navigateSource=resultlist,20220128_041534,"€ 250,000 kosten koper","€ 2,273    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1975,Flat roof covered with asphalt roofing,Living area110 m²,110 m²,157 m²,370 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",157 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings, in center and in residential district",Back garden and front garden,98 m² (14 meter deep and 7 meter broad),Located at the west accessible via the rear,Public parking,no
