header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stuyvesantstraat 25 2,1058 AJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696825-stuyvesantstraat-25-2/?navigateSource=resultlist,20220130_195646,"€ 375,000 kosten koper","€ 7,353    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 113.45 per month,Upstairs apartment (apartment),Resale property,1906-1930,Renovation project,Flat roof covered with asphalt roofing,Living area51 m²Exterior space attached to the building6 m²External storage space7 m²,51 m²,6 m²,7 m²,167 m³,3 rooms (2 bedrooms),1 story,3rd floor,C            1.56What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2004, in ownership)",Municipal long-term lease (end date of long-term lease:  30-09-2061),Paid until 30-09-2061,"Alongside a quiet road, in residential district and freestanding location",Storage box,Yes,Yes,Yes (€ 113.45 per month),Yes,Yes,Yes,no
