header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Julianaplein 6,6916 BZ Tolkamer        ,https://www.funda.nl/en/koop/tolkamer/huis-88020942-julianaplein-6/?navigateSource=resultlist,20220129_192129,"€ 200,000 kosten koper","€ 2,500    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1919,Gable roof covered with roof tiles,Living area80 m²Other space inside the building15 m²External storage space7 m²,80 m²,15 m²,7 m²,111 m²,351 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,"Skylight, optical fibre and rolldown shutters",F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"ATAG HR-combiketel (onderhoud 2020) (gas-fired combination boiler from 2016, in ownership)",111 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"65 m² (10 meter deep and 6,5 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Public parking,no
