header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
C. van Eesterenlaan 254,1019 JR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42657276-c-van-eesterenlaan-254/?navigateSource=resultlist,20220130_222722,"€ 37,500 kosten koper",6 weeks,Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2043),Paid until 30-04-2043,no
