header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Violettenstraat 11,1015 NP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42544497-violettenstraat-11/?navigateSource=resultlist,20220130_223152,"€ 650,000 kosten koper","€ 8,125    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 122.44 per month,Upstairs apartment (apartment),Resale property,1994,Living area80 m²Exterior space attached to the building22 m²External storage space6 m²,80 m²,22 m²,6 m²,246 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 28-02-2043,"Alongside busy road, in center and unobstructed surrounding view",Roof terrace present and balcony present,Yes,Yes,Yes (€ 122.44 per month),Yes,Yes,Yes,no
