header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoge Wal 47 10,5053 AN Goirle        ,https://www.funda.nl/en/koop/goirle/appartement-42666554-hoge-wal-47-10/?navigateSource=resultlist,20220127_235804,"€ 585,000 kosten koper","€ 4,270    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 177.00 per month,Apartment with shared street entrance (apartment),Resale property,2004,Flat roof covered with other,Living area137 m²Exterior space attached to the building30 m²External storage space21 m²,137 m²,30 m²,21 m²,400 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",5 stories,5th floor,"Outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,"On the edge of a forest, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 177.00 per month),Yes,Yes,Yes,no
